"","Name","Region","State.Abbreviation","County.FIPS.Code","Population","Premature.death","Life.expectancy","Child.mortality","Poor.or.fair.health","Unemployment","Income.inequality","Median.income","Homeownership","Food.insecurity","Severe.housing.problems","School.funding.adequacy","High.school.completion","Reading.scores","Free.or.reduced.lunch.eligibility","Adult.smoking","Excessive.drinking","Physical.inactivity","Adult.obesity","Uninsured","Uninsured.children","Primary.care.physicians","Not.proficient.in.English","Rural"
"3053","Buffalo County","Midwest","WI",11,13033,4682.310478,81.52660441,4985562.642,15.1,7.4337121,3.718318765,56643,76.5605982,9.4,10.4986877,205296.465,91.8369486,3.051784303,36.9897959,19.1,26.299892,24.9,35.5,8.5949253,5.9037901,0.00015348,0.5574857,100
"3054","Burnett County","Midwest","WI",13,15557,8797.430209,78.91648866,4457836.764,15.7,9.0540729,4.174856658,57888,82.7395747,11.4,13.0047912,11673.39333,93.0346577,3.007079772,54.8338932,19.1,25.8555766,24.3,36.1,9.1573034,6.1292719,0.000129752,0.1902562,100
"3055","Calumet County","Midwest","WI",15,50209,4690.501774,80.88619468,2752254.732,12.8,4.6907293,3.605845314,79046,81.0736304,6.1,8.9445438,227674.34,94.9035533,3.204506053,27.927022,15.5,26.7298379,21.9,32.3,4.8504294,2.9776473,0.000119787,0.8968515,27.5346634
"3056","Chippewa County","Midwest","WI",17,64737,5898.357757,79.24350182,4066118.625,14.5,6.2102007,4.120180252,62841,73.2529565,9.6,10.8298999,211071.5833,92.9059322,3.124820659,41.1198208,17.6,26.1913738,24.4,33.3,6.7075957,4.428197,0.0007733,0.4508819,46.1427542
"3057","Clark County","Midwest","WI",19,34720,7049.693281,78.27721667,6354948.305,18.4,4.5169818,3.63007053,55808,78.4420009,9.3,14.0234375,191936.4313,83.0011074,2.761031689,53.0097896,21,24.2828996,28.9,35.4,15.9839102,13.9368787,0.000230057,2.0104455,91.7296051
"3058","Columbia County","Midwest","WI",21,57668,5982.436335,78.84358723,3287513.612,14,5.8917554,3.670898349,74776,74.5438856,7.8,12.0428752,365122.6113,93.3452445,2.927658836,32.3021211,17.6,27.5695362,23,34.6,5.8716075,3.9385742,0.000434541,0.6852469,60.6707371
"3059","Crawford County","Midwest","WI",23,16021,6540.249197,79.22317387,4662004.662,15.9,7.3124916,4.299210442,53309,74.4158179,10.8,12.4622357,260233.805,91.8099779,3.074856295,51.8396226,19.4,26.2434732,24.8,35.1,7.0883882,4.7047971,0.000681917,0.6493085,62.4188897
"3060","Dane County","Midwest","WI",25,552536,4935.157998,81.38471291,3891887,11.8,4.7831627,4.091953015,74829,59.0004413,7.8,15.0735797,568507.8,96.1866664,3.089548482,28.5640117,12.3,22.8013648,18.7,32.8,4.9350492,2.6570215,0.001300542,1.4100238,12.3299179
"3061","Dodge County","Midwest","WI",27,87336,6658.848408,77.67422689,2888336.896,15.4,5.2612628,3.387868473,65540,69.3289913,8.3,11.2555989,300902.375,91.204997,3.06183629,39.5312089,18.1,26.697572,24.7,38.8,6.2125365,4.0889688,0.000546454,0.5652085,48.6418279
"3062","Door County","Midwest","WI",29,27889,4998.862701,81.27279914,5308137.375,12.9,6.836632,3.569398763,61319,79.5293767,8.4,11.6710875,686167.525,95.5755895,3.103841418,39.4768133,15.5,27.3553855,21.4,31.1,8.281291,5.228198,0.000759,0.6435588,68.9868634
"3063","Douglas County","Midwest","WI",31,43702,7489.859649,77.78766671,4992951.128,14.8,9.1759154,4.314314845,60898,68.5163736,11.3,11.9186047,243197.87,93.7255405,3.010797401,44.9851534,18.2,25.9268239,24.7,33.8,7.0054619,4.241586,0.00023175,0.4129437,38.7554066
"3064","Dunn County","Midwest","WI",33,45452,5665.55354,80.45727623,5097850.406,14.7,5.5197831,4.288178989,61880,67.1864051,9.6,13.7931035,358543.875,93.4642896,3.038969111,40.1132686,18,25.1775202,23.5,34.7,6.7150997,4.0845379,0.000705343,0.7700049,59.3132225
"3065","Eau Claire County","Midwest","WI",35,105260,5677.202084,79.38635352,4135404.974,14.1,5.5489803,4.112496762,67409,64.150762,9.9,13.8387928,332914.44,95.0680915,3.101412054,36.8274457,16.7,26.5697365,22.5,32.3,6.9943018,3.4256997,0.001337844,0.7985776,23.0007292
"3066","Florence County","Midwest","WI",37,4298,9669.020098,75.83515738,4845430.759,14.9,7.9872205,4.671732365,50420,87.4877331,10.7,14.1791045,675620.9,93.0764774,3.530701169,50.5102041,18.8,26.249657,23.8,33.4,8.4488875,5.6692913,0.000465658,0,100
"3067","Fond du Lac County","Midwest","WI",39,102902,6283.974826,79.44174684,3985333.971,15.1,5.8559361,3.726209048,69280,70.6326092,8.3,11.76684,241968.7183,92.3168013,3.101622637,38.3306674,17.1,25.4139534,25,34.9,5.9618491,3.7453184,0.000483545,0.6252507,35.1293379
"3068","Forest County","Midwest","WI",41,8960,11709.16618,74.35055891,14224751.07,18.7,12.4164524,4.046057088,54555,78.2132858,13.3,11.5384615,233036.6,89.8302469,2.826578568,28.7808128,22.1,25.2840965,26.7,39,10.566706,6.3422635,0.000111062,0.1649193,100
"3069","Grant County","Midwest","WI",43,51021,6178.479259,78.875147,6077180.188,16,5.2579547,4.163045295,55779,69.3004325,9.7,12.3195876,335611.076,91.9226678,3.200811015,43.71669,18.8,26.1723051,24.6,34.1,7.8354298,5.4538766,0.000349929,0.3344413,64.4879706
"3070","Green County","Midwest","WI",45,36603,5911.059983,79.63749293,4618937.644,13.7,4.7920214,3.987352813,75666,74.7506562,7.7,10.6953642,488014.3167,92.2768113,3.137084879,36.8683396,17.1,26.0407819,22.7,33,6.4610521,3.9554713,0.000676407,0.8468494,60.2166006
"3071","Green Lake County","Midwest","WI",47,18908,6939.515286,78.17737171,3605028.433,16.5,6.8842538,4.135501999,61406,76.5827517,10,13.610586,88045.0825,90.663557,3.169151641,39.5542249,18.9,25.5290497,24.9,35.4,9.5470044,7.4651547,0.000898853,0.9865825,74.326807
"3072","Iowa County","Midwest","WI",49,23640,4845.590562,81.13285576,2858531.287,13.4,6.1027996,4.09838248,75075,74.029151,8.5,11.0828673,1020205.94,95.4111931,3.250216698,22.0736699,17,27.038715,21.9,34.9,5.9813772,4.0248811,0.000549033,0.1613916,79.9214759
"3073","Iron County","Midwest","WI",51,5698,7719.998585,78.06754487,4425528.709,15.7,11.2288967,4.34983697,48614,79.1535502,13.5,13.9767055,305188.95,95.1016838,3.181645315,49.2371706,19.3,25.5338401,24.7,34.9,7.3869611,4.5248869,0.000527519,0,67.7991886
"3074","Jackson County","Midwest","WI",53,20630,9051.120358,77.06891708,6695681.286,17.3,9.2943201,4.251442101,57164,75.9277225,10.3,12.6159555,212831.0833,90.4706447,2.773941194,50.1616031,20.8,25.2802665,27.4,36.4,9.909617,6.3695652,0.000871966,1.0062958,72.2382513
"3075","Jefferson County","Midwest","WI",55,85038,5919.646935,79.54438842,4224459.621,14.1,5.4210072,3.935839485,71772,71.2195268,8.3,11.5015974,450032.2375,92.040281,3.01788149,36.3575462,17.1,25.6553915,23.7,33.7,6.3206851,3.3937145,0.000448277,0.9262593,34.0510958
"3076","Juneau County","Midwest","WI",57,26908,7899.031495,78.10792776,4264240.788,17.6,7.1762048,3.939323415,56025,76.4449392,11.5,12.8289474,115228.4,89.7838197,2.952337929,54.6328438,20.7,24.9824748,29.3,38.2,9.248086,4.7989624,0.0007869,0.498536,83.4945995
"3077","Kenosha County","Midwest","WI",59,169671,6753.592869,77.83267039,4439627.594,16,7.1175946,4.458241024,70368,66.4370307,9.7,15.0335041,302842.5073,90.1870796,3.022958334,40.344244,17.4,23.9370981,24.4,33.3,7.6967317,3.5756065,0.000460011,1.7270052,10.7230841
"3078","Kewaunee County","Midwest","WI",61,20386,6022.359624,80.79103495,3491811.914,14.1,4.5868117,3.513260432,69077,80.737059,8.1,11.5291262,230206.6633,93.6481749,3.197824562,27.7824502,17.9,26.4123879,23.1,33.2,6.6513477,4.1044776,0.000538319,0.5455762,72.3340138
"3079","La Crosse County","Midwest","WI",63,118502,5987.613344,79.577717,3433992.231,13.2,5.4091902,4.244109436,63298,62.5174098,9.4,12.7430262,518822.24,95.2747325,3.226036366,35.5492958,16.7,26.2266038,21.9,29.5,5.2449531,2.8514257,0.001448956,1.1078728,16.8277535
"3080","Lafayette County","Midwest","WI",65,16646,6518.852669,80.43532674,8646779.075,15.9,4.2922841,3.989411447,65235,77.2908367,8.8,10.7784431,406993.7614,91.5336024,3.344439589,38.6311787,19.1,25.1670121,24.9,37,11.5802171,8.7105456,0.000240024,1.3254787,100
"3081","Langlade County","Midwest","WI",67,19119,6646.485165,78.84552953,6661337.597,16.6,6.4728056,3.864951094,55259,78.4049655,11.5,13.4962187,614809.0333,89.8309899,2.761972916,55.7979798,20.4,24.8186875,26.8,35.9,7.8951089,5.0883206,0.000833811,0.2303642,59.1630375
"3082","Lincoln County","Midwest","WI",69,27566,6893.219602,78.09818303,5249716.232,14.7,5.9412687,4.006558377,61066,77.8963174,9.1,9.4061379,448645.95,91.7595734,2.919640377,39.9358828,18.7,26.6419703,25.1,34,5.9209276,3.7480064,0.000579857,0.1549567,54.0479421
"3083","Manitowoc County","Midwest","WI",71,78757,6989.852629,78.62710564,5090078.973,15.2,6.2050026,3.849953747,62734,75.922753,9,9.9811403,254267.725,93.0395329,3.044137094,34.3405276,18.4,26.9455413,26.6,32.5,6.6339901,4.3810556,0.00049379,1.2748972,38.8620122
"3084","Marathon County","Midwest","WI",73,135593,5460.354192,80.06377735,2998646.557,13.8,4.9811237,3.70973009,67074,71.08111,8.6,11.4492099,377031.5176,92.3707896,3.126028974,34.6025556,17.4,24.6027195,24.1,32.2,6.7759573,4.4617274,0.000980161,1.3270484,42.9902359
"3085","Marinette County","Midwest","WI",75,40262,7739.861338,77.0702408,4231082.181,16.2,7.8086546,4.367096715,56236,75.6478881,12,11.352657,187471.6888,90.9876954,3.022144694,47.2159972,20.4,24.5908944,25.5,36.6,6.7816399,3.8964368,0.000693928,0.1246527,61.8290258
"3086","Marquette County","Midwest","WI",77,15585,7503.214443,77.71633001,6501305.771,16.4,6.7189543,3.793340319,52450,80.6203841,10.1,11.5886416,215013.1,90.4530041,2.980172476,50.9060023,19.7,24.0563372,26,35.6,8.683936,5.853499,6.42096e-05,0.4641005,100
"3087","Menominee County","Midwest","WI",78,4546,17567.67821,69.48572389,8802042.074,27.1,15.3426319,4.944379619,41365,66.8571429,21.2,17.6470588,-35127.73,91.6955017,2.011997792,89.815818,30.1,20.2703301,32.1,46,8.0010633,4.313205,0.000438982,0,100
"3088","Milwaukee County","Midwest","WI",79,945016,9638.034217,75.88876259,7564697.489,19.3,8.1863105,5.022591012,52281,49.1082947,11.8,20.5027875,274925.2444,88.7402771,2.487309774,63.2907048,18.3,23.0015744,26.3,38,8.54652,3.2626954,0.000754976,3.147955,0.1920368
"3089","Monroe County","Midwest","WI",81,46582,6966.945138,78.38689506,4932129.608,15.6,5.5129906,3.748114366,63671,70.7350902,9.9,11.9020822,29381.45,90.7524816,3.096544401,44.8266335,18.5,24.3523792,26.1,34.5,8.9297159,5.7981991,0.000605366,0.9186017,57.6724196
"3090","Oconto County","Midwest","WI",83,38383,6221.089379,78.97722959,3915810.083,15.3,6.3188578,3.83905693,65981,82.6567586,8.7,10.1003764,129137.724,91.3373368,3.077215515,37.7880184,18.9,26.3440101,24.5,34.6,6.8887919,4.4662171,0.000342737,0.1556074,81.3436006
"3091","Oneida County","Midwest","WI",85,35751,6389.089262,78.73960841,5766062.603,13.7,7.258427,4.141086932,59631,82.7900746,8.8,9.8669263,497866.275,93.9478516,3.088472547,40.9550694,16.7,26.4381713,22.8,34.8,7.1013532,4.7481553,0.000674252,0.1800898,74.9708317
